"product_id","summary"
"203957932","Chào Mừng Đến Lớp Học Đề Cao Thực Lực - Tập 4.5 
 Sau hàng loạt biến cố, kì kiểm tra đặc biệt của trường Trung học Phổ thông Đào tạo Nâng cao đã kết thúc. Các học sinh cuối cùng cũng có những ngày nghỉ hè tự do. 
 Nhưng tự do không đồng nghĩa với êm đềm lặng gió. Ibuki và Ayanokoji tình cờ cùng nhau vướng vào một sự cố “tâm linh”. Horikita bình thường chỉn chu là thế, cũng gặp phải tai nạn dở khóc dở cười. Trong khi “thanh niên nghiêm túc” Katsuragi bị phát hiện mua một món quà hường phấn, cô nàng đa cảm Sakura lại trăn trở với chuyện yêu đương. Bộ ba ngốc nghếch cũng không kém cạnh, chốt hạ chuỗi ngày nghỉ hè bằng một âm mưu hết sức khủng khiếp! 
 Bộ đôi tác giả - họa sĩ minh họa trứ danh xin ra mắt tập truyện ngắn đặc biệt trong bộ sách “Khải Huyền” mới của thể loại học đường! 
 
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"205148090","Yoh, a shaman who can channel spirits, is training to compete in the ""Shaman Fight in Tokyo,"" a tournament held every five hundred years to see who will become the Shaman King and shape humanity's future."
"136143567","Ngày sinh, ngày tốt nghiệp, số nhà, số đăng ký xe, số sổ hộ khẩu, số căn cước công dâ vô vàn con số hiện diện xung quanh chúng ta mỗi ngày, và có một vài con số nhất định liên tục lặp lại. Bạn đã từng chú ý đến điều này chưa? Sự xuất hiện của các con số có thể không chỉ là điều ngẫu nhiên như bạn mặc định. 
 Và bạn có từng nghĩ ngôn ngữ số học có thể là chìa khóa giải mã những câu hỏi về vận mệnh và ý nghĩa cuộc sống luôn thường trực trong mỗi chúng ta chưa? Những con số chứa đựng ý nghĩa sâu xa và có thể ảnh hưởng đến chúng ta nhiều hơn chúng ta vẫn nghĩ. Nếu bạn đã từng băn khoăn bạn là ai và tại sao lại sở hữu những tính cách như hiện tại; nếu bạn đã từng thắc mắc về con đường tương lai và vận mệnh của bản thân, cuốn sách này có thể cho bạn lời giải đáp hợp lý. Nếu bạn đang đau đáu về con đường sự nghiệp và mông lung không biết bản thân thực sự thích gì ; nếu bạn vẫn đang đi tìm câu hỏi về niềm đam mê và khao khát thực sự của bản thân, cuốn sách này có thể cho thể cho câu trả lời thuyết phục. 
 Trong hành trình tìm kiếm con đường riêng cho mình, khám phá vận mệnh của bạn thân, sự hiểu biết về Thần số học, hiểu biết về ý nghĩa và sự huyền nhiệm của những con số có thể giúp bạn xóa tan màn sương mờ ảo, tránh được những trầy trật, vất ngã, hay thậm chí là lạc lối, để tù đó tự vạch ra một hướng phù hợp, từ đó sống một cách trọn vẹn, tận hưởng niềm vui và ý nghĩa của cuộc sống. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"203231465","Cơ Duyên Của Cáo 
 Một ngày nọ, chú cáo cô độc Kokonoe vô tình nhặt được một bé chim non bị rơi khỏi tổ. Do vừa mới ăn no nên cáo quyết định mang bé chim về nhà làm thức ăn dự trữ. Nhưng oái oăm thay, cuối cùng Kokonoe lại chẳng nỡ xuống tay với bé, thậm chí còn đặt tên cho bé là Yosuga rồi nuôi dưỡng như con của mình. 
 Năm tháng dần trôi, Yosuga nay đã trưởng thành. Để báo đáp công ơn dưỡng dục, Yosuga không mong muốn gì hơn ngoài việc trở thành thức ăn cho Kokonoe. Tuy nhiên chẳng biết từ khi nào, “cơn đói” trong lòng Kokonoe đã hóa thành một niềm khao khát khác… 
 Bản đặc biệt số lượng giới hạn: 
 Sách bìa mềm 
 2 Postcard và 1 shikishi được kẹp trong sách 
 1 poster và 1 standee ở bên ngoài 
 Bản thường: 
 Bìa mềm, 1 postcard kẹp trong sách. 
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"168662171","Lời nói đầu 
 Lần đầu tiên, nỗi buồn, thậm chí cái chết được mô tả một cách không khoan nhượng trong văn học thiếu nhi Việt Nam. Đằng sau lại thắm đẫm tình yêu, sự cảm thông và lòng trắc ẩn. Cuốn sách được các nhà văn trong nước mệnh danh là ""Hoàng tử bé"" của Việt Nam. 
 Câu chuyện được bắt đầu bằng sự ra đời của một cái tên - như một âm thanh đẹp nhất - và kết thúc dưới bầu trời đầy sao. Nó lý giải tại sao những gì thân thuộc và chung ta ra đời cũng giống như việc ta cất tiếng nói từ những khoảng trời trong trái tim mình. 
 Các chương sách là những câu chuyện ẩn dụ về âm nhạc - bà mẹ vĩ đại nhất, vẻ ngọt ngào - bài học thần thánh về sự kiêu hãnh, về khu vườn - một ẩn dụ rất chi tiết về sự lớn lên khi chúng ta xuôi theo khu vườn, rồi từ đó nhận ra thế giới không bằng trái giác mà bằng sự trải nghiệm những giác quan khác có tính chất riêng biệt. 
 Sau khi xuất bản, cuốn sách đã nhận được vô số lời khen ngợi từ nhiều phía, từ các tác giả, từ một hoạt động trên một nền văn học chú ý trên toàn nền. Không chỉ cho trẻ con, nó còn là tác phẩm viết cho trẻ con nhưng lại được người lớn đọc nhìn nhận. 
 Tập sách hay, dễ thương, và còn nhiều mỹ từ khác nữa xứng đáng được dành cho nó. Hãy tìm đọc nội dung thay vì đọc trước phần giới thiệu sách này viết gì…. Như thế, bạn sẽ càng thích thú hơn với “Vừa nhắm mắt, vừa mở cửa sổ”. 
 Mục lục 
 Xem tại hình ảnh đọc thử 
 Giới thiệu tác giả 
 Nguyễn Ngọc Thuần  là một nhà văn nổi tiếng của Việt Nam, đặc biệt trong lĩnh vực văn học dành cho thiếu nhi và thanh thiếu niên. Dưới đây là một số thông tin về tác giả: 
 Tiểu sử và sự nghiệp: 
 
 Xuất thân : Nguyễn Ngọc Thuần sinh năm 1972 tại tỉnh Quảng Trị. Ông có nền tảng học vấn vững chắc và đã theo đuổi đam mê viết lách từ khi còn nhỏ. 
 
 Sáng tác : Ông nổi bật với những tác phẩm giàu cảm xúc, sâu sắc và mang tính giáo dục cao. Các tác phẩm của ông thường xoay quanh các chủ đề như tình bạn, gia đình, ước mơ và những vấn đề xã hội. 
 
 Thành tựu : Nguyễn Ngọc Thuần đã viết nhiều cuốn sách được yêu thích, trong đó có những tác phẩm nổi bật như ""Người bạn nhỏ"", ""Câu chuyện của những vì sao"", và ""Hoàng tử bé"". Ông được biết đến là một trong những cây bút tiêu biểu trong văn học thiếu nhi Việt Nam. 
 
 Phong cách viết : Tác phẩm của ông thường mang tính thơ mộng, giàu hình ảnh và cảm xúc, dễ dàng chạm đến trái tim của độc giả trẻ tuổi. Ông cũng chú trọng đến việc khơi dậy trí tưởng tượng và tư duy sáng tạo của trẻ. 
 
 Đóng góp cho văn học : Nguyễn Ngọc Thuần không chỉ là một nhà văn mà còn là một người truyền cảm hứng cho nhiều thế hệ độc giả, khuyến khích tình yêu đọc sách và khám phá thế giới xung quanh. 
 
 Tóm lại, Nguyễn Ngọc Thuần là một tác giả có tầm ảnh hưởng lớn trong lĩnh vực văn học thiếu nhi tại Việt Nam, với nhiều tác phẩm ý nghĩa và sâu sắc. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"73553829","Giới thiệu tác giả 
 Tiến sĩ Shefali Tsabary nhận bằng tiến sĩ chuyên ngành Tâm lý lâm sàng, Đại học Columbia, New York. Bà được tiếp cận với quan điểm phương Đông từ rất sớm và lồng ghép quan điểm đó vào tâm lý học phương Tây. Sự lồng ghép giao thoa giữa phương Đông và phương Tây giúp bà tiếp cận với độc giả toàn cầu. Khả năng thu hút độc giả thiên về tâm lý và độc giả thiên về ý thức đã giúp bà trở thành chuyên gia hàng đầu trong lĩnh vực nuôi dạy con. 
 Lời nói đầu 
 Khi nuôi dạy con cái, ta thường xuyên bắt gặp mình đứng trước cuộc chiến giữa lý trí và con tim, như luôn phải đi thăng bằng trên dây. Một phản ứng không phù hợp có thể làm khô héo tâm hồn con, ngược lại, một lời khen ngợi đúng lúc có thể tạo cảm hứng để con thăng hoa. Trong mỗi khoảnh khắc, ta đều phải lựa chọn xây hay phá, sưởi ấm hay làm nguội lạnh tâm hồn con trẻ. Hầu hết phụ huynh chúng ta đều vô tình vấp vào cái bẫy của việc áp đặt mong muốn của mình lên con cái. Hệ quả là thay vì nuôi dưỡng, mối quan hệ cha mẹ - con cái lại thường xuyên bóp chết tâm hồn đứa trẻ. Đây là lý do mấu chốt tại sao hiện nay rất nhiều trẻ em lớn lên trong hoang mang và trong nhiều trường hợp để lại hậu quả bệnh lý. Điều quan trọng nhất bạn phải nhận ra khi nuôi dạy con là không phải mình đang nuôi dưỡng một ""bản sao thu nhỏ"", mà là một linh hồn sống động riêng biệt. Con cái không phải là vật sở hữu của ta theo bất cứ cách nào. Khi hiểu sâu sắc điều này, ta biết điều chỉnh cách nuôi dưỡng con theo nhu cầu của con, chứ không nhào nặn con cho vừa với nhu cầu của ta. Làm cha mẹ tỉnh thức  được viết ra với mong muốn độc giả, những người ngày ngày vật lộn với thiên chức làm cha mẹ - đặc biệt là những bậc phụ huynh đang có con ở tuổi vị thành niên, tìm thấy phao cứu sinh của mình. Và không bao giờ là muộn ngay cả đối với những phụ huynh đang gặp khó khăn trong việc gần gũi với con ở bất kỳ lứa tuổi nào. Tất nhiên, nếu bạn có con nhỏ hơn thì việc thiết lập nền tảng vững chắc càng sớm càng mang lại nhiều lợi ích.  ""Trong cuốn sách này, với những thuật ngữ đơn giản, đời thường nhất, Tiến sĩ Shefali Tsabary đề cập đến vai trò lớn lao của sự đồng cảm và phương pháp nuôi dưỡng nó thông qua mối quan hệ giữa cha mẹ và con cái."" - Cuốn sách được ĐỨC ĐẠT LAI LẠT MA viết lời giới thiệu. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"121185870","""Afghanistan, mùa thu năm 1952. Abdullah và Pari sống cùng cha, mẹ kế và em khác mẹ trong ngôi làng nhỏ xác xơ Shadbagh, nơi đói nghèo và mùa đông khắc nghiệt luôn chực chờ cướp đi sinh mệnh lũ trẻ. Abdullah yêu thương em vô ngần, còn với Pari, anh trai chẳng khác gì người cha, chăm lo cho nó từng bữa ăn, giấc ngủ. Mùa thu năm ấy hai anh em theo cha băng qua sa mạc tới thành Kabul náo nhiệt, không mảy may hay biết số phận nào đang chờ đón phía trước: một cuộc chia ly sẽ mãi đè nặng lên Abdullah và để lại nỗi trống trải mơ hồ không thể lấp đầy trong tâm hồn Pari... Từ một sự kiện duy nhất đó, câu chuyện mở ra nhiều ngã rẽ phức tạp, qua các thế hệ, vượt đại dương, đưa chúng ta từ Kabul tới Paris, từ San Francisco tới hòn đảo Tinos xinh đẹp của Hy Lạp. Với sự uyên thâm, chiều sâu và lòng trắc ẩn, Khaled Hosseini đã viết nên những áng văn tuyệt đẹp về mối dây gắn kết định hình nên con người cũng như cuộc đời, về những quyết định tưởng chừng nhỏ nhoi mà vang vọng qua hàng thế kỷ."" --"
"207398364","Một ""thực thể"" bất tử được gửi đến trái đất, có thể bắt chước hình dạng của mọi sinh vật đã chết. Thế rồi, trong khi lần mò tìm hiểu mọi thứ xung quanh mình, ""nó"" tìm thấy một cậu bé Điều gì sẽ xảy đến với ""nó"", ""nó"" sẽ đối mặt với những trải nghiệm gì, khi mà cuộc đời của ""nó"" kéo dài vĩnh viễn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"93249305","Tư Duy Nhanh Và Chậm được tạp chí New York Times bình chọn là sách hay nhất năm 2011. Chúng ta thường tự cho rằng con người là sinh vật có lý trí mạnh mẽ, khi quyết định hay đánh giá vấn đề luôn kỹ lưỡng và lý tính. Nhưng sự thật là, dù bạn có cẩn trọng tới mức nào, thì trong cuộc sống hàng ngày hay trong vấn đề liên quan đến kinh tế, bạn vẫn có những quyết định dựa trên cảm tính chủ quan của mình. Trong sách nói Tư Duy Nhanh Và Chậm, cuốn sách nổi tiếng tổng hợp tất cả nghiên cứu được tiến hành qua nhiều thập kỷ của nhà tâm lý học từng đoạt giải Nobel Kinh tế Daniel Kahneman, bạn sẽ thấy những sự hợp lý và phi lý trong tư duy của chính bạn. Cuốn sách được đánh giá là “kiệt tác” trong việc thay đổi hành vi của con người. Đây là một cuốn sách hàn lâm dành cho tất cả mọi người. Dành cho - Bất kỳ ai quan tâm đến cách trí óc của chúng ta hoạt động, cách chúng ta giải quyết vấn đề, cách chúng ta đưa ra phán đoán và tâm trí của chúng ta dễ mắc phải điểm yếu nào - Bất kỳ ai mong muốn mở rộng tư duy của mình theo hướng khác - Bất kỳ ai quan tâm đến những đóng góp của Daniel Kahneman (ông đạt giải Nobel về Kinh tế học) đối với tâm lý học và kinh tế học hành vi cũng như cách những đóng góp đó áp dụng cho xã hội nói chung"
"205148096","Một ""thực thể"" bất tử được gửi đến trái đất, có thể bắt chước hình dạng của mọi sinh vật đã chết. Thế rồi, trong khi lần mò tìm hiểu mọi thứ xung quanh mình, ""nó"" tìm thấy một cậu bé Điều gì sẽ xảy đến với ""nó"", ""nó"" sẽ đối mặt với những trải nghiệm gì, khi mà cuộc đời của ""nó"" kéo dài vĩnh viễn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"193981042","Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, One Piece! As a child, Monkey D. Luffy dreamed of becoming King of the Pirates. But his life changed when he accidentally gained the power to stretch like rubber...at the cost of never being able to swim again! Years, later, Luffy sets off in search of the One Piece, said to be the greatest treasure in the world... The big powers converge as Luffy, Law, and Kid face off against Kaido and Big Mom. Is there any hope of victory against this ultimate alliance?! Onigashima quakes with power as some of the fiercest pirates in the world go head-to-head!!"
"155463025","""Triết lý chứa đựng trong cuốn sách Nghệ Thuật Bán Hàng Bậc Cao thật đơn giản: “bạn có thể có được những tất cả mọi thứ trong cuộc sống nếu bạn biết giúp người khác đạt được điều họ muốn”, thậm chí còn đúng đắn và cần thiết hơn trong cuộc sống hiện nay so với thời kỳ khi cuốn Nghệ Thuật Bán Hàng Bậc Cao được xuất bản lần đầu. Trong cuốn sách kinh doanh này, bạn sẽ có cơ hội làm quen với nhiều người bán hàng sẵn sàng từ bỏ một thương vụ bởi họ biết rằng thương vụ đó không mang lại lợi ích tốt nhất cho khách hàng của mình. Khi đó, bán hàng trở nên giống như thi đấu thể thao, nhà vô địch quần vợt phải biết đánh bóng sao cho anh ta có thể đánh cú tiếp theo hiệu quả hơn, hay các tay gôn kỳ cựu cũng vậy. Nếu nhân viên bán hàng không quan tâm đến việc xây dựng và duy trì mối quan hệ tốt đẹp với khách hàng mà chỉ chăm chăm kiếm tiền từ túi người khác thì đảm bảo rằng họ sẽ nhanh chóng bị đào thải khỏi nghề này. Khi đọc cuốn sách Nghệ Thuật Bán Hàng Bậc Cao, các bạn cần linh động áp dụng từng nguyên tắc hay nghiều nguyên tắc cùng lúc để phù hợp với sản phẩm của bạn cũng như yêu cầu của khách hàng. Cuốn sách bao gồm rất nhiều ví dụ minh hoạ và những câu chuyện thực tế, được viết theo lối kể chuyện tự nhiên, do vậy bạn cần phải chủ động học hỏi - chứ không chỉ đơn giản chỉ đọc nó mà thôi. Một cuốn sổ tay nhỏ sẽ rất hữu ích trong việc giúp bạn ghi lại những ý tưởng quan trọng. Bạn hãy mạnh dạn đánh dấu vào sách những câu từ cần ghi nhớ và đừng lo lắng là nó sẽ bị cũ hay xấu đi Nên đọc quyển Nghệ Thuật Bán Hàng Bậc Cao này như thế nào? nội dung cuốn sách được viết theo lối kể chuyện, kết hợp với rất nhiều đoạn hội thoại và những mẫu chuyện vui. Hơn 700 câu hỏi và 250 chiến thuật kinh doanh, chiêu thức cũng như các cách thức kết thúc một thương vụ được gói gọn trong gần 100 câu chuyện, bài phân tích và nhiều câu chuyện khác nhau sẽ đem đến cho bạn cảm giác thú vị khi đọc.""--fahasa.com"
"27611077","Hackers IELTS Writing Basic là cuốn tài liệu tự học hiệu quả cho những ai cần cải thiện kỹ năng viết để chuẩn bị cho kì thi IELTS. Cuốn sách được thiết kế khoa học giúp người học nắm được các cách diễn đạt thường dùng cùng từng dạng bài cụ thể trong mỗi task của bài thi IELTS Writing chỉ trong 4 tuần. 
 Cụ thể, trong Tuần 1, người học sẽ ôn tập những kiến thức ngữ pháp cần thiết. Tuần 2 sẽ nhấn mạnh vào các cách diễn đạt theo tình huống, phù hợp với từng dạng bài. Ở Tuần 3, nội dung được khai thác sâu hơn, giúp người học rèn luyện cách viết theo chủ đề thường gặp trong bài thi IELTW Writing. Tuần cuối cùng sẽ cung cấp cho người học tất tần tật các bước để viết một bài báo cáo và bài luận hoàn chỉnh, kèm theo các chú thích về lỗi dễ mắc phải trong quá trình viết. Ngoài ra, Hackers IELTS Writing Basic cũng đem đến cả phần Actual Test, đây là đề thi thử có mức khó tương đương với đề thi thật. Cuối sách là đáp án kèm giải thích chi tiết, giúp quá trình tự học trở nên dễ dàng hơn. 
 Ưu điểm nổi bật: 
 - Về nội dung 
 + Đề ra lộ trình ôn tập rõ ràng, phù hợp với từng đối tượng 
 + Kết hợp kiến thức kèm bài tập mang tính ứng dụng cao 
 + Cung cấp từ mới dưới dạng cụm từ thường gặp trong bài thi IELTS Writing 
 + Có thêm phần Phụ lục và Đáp án kèm lời giải chi tiết, hỗ trợ đắc lực cho việc tự học và tự kiểm tra bài viết 
 - Về hình thức 
 Sách được thiết kế đẹp, hiện đại, in 2 màu xanh-đen rất thuận mắt, khiến cho quá trình học bớt nhàm chán. 
 - Về tính ứng dụng 
 Cuốn sách cung cấp phần ôn tập lý thuyết và trả lời các câu hỏi qua Daily Check-up, Daily Test bám sát nội dung đã học. Ngoài ra, phần Actual Test giúp người học tổng hợp lại các kiến thức đã học qua bài thi thử. 
 Về tác giả: Hackers 
 Viện Ngôn ngữ Hackers là trung tâm hàng đầu và nổi tiếng nhất tại Hàn Quốc về lĩnh vực sách ngoại ngữ, đặc biệt là dòng sách luyện thi TOEIC, IELTS, TOEFL,… Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"156824933","Chuyện gì đã xảy ra trên cầu Vauxhall ở London…?  
 Bí ẩn bao trùm hai mẹ con Mary và Masumi Sera sẽ được làm sáng tỏ trong chương phá giải vụ án đầu độc tại bữa tiệc của người mẫu!  
 Tìm đến nơi Kazami đang lâm nạn, Toru Amuro tình cờ gặp Conan và nhóm thám tử nhí rồi bước vào vụ án giam cầm ở trang trại chăn nuôi! Tại đây, anh cũng chạm trán Rumi Wakasa - người đã dẫn bọn trẻ tới…!?  
 Gosho Aoyama   
 Chào các bạn, tôi là Aoyama!  
 Chuyện này xảy ra cũng khá lâu rồi…  
 Lần đó, tôi cùng các biên tập viên đến thăm nhà họa sĩ Tetsuya Chiba*!  
 Tôi rất muốn được tận mắt nhìn ngắm căn phòng làm việc huyền thoại trên gác mái!!  
 Đó là căn phòng có cấu trúc nhỏ gọn và hiệu quả, cứ ngồi yên trên ghế cũng có thể dễ dàng với tay tới bất cứ thứ gì, không chỉ đồ nghề vẽ manga mà cả tài liệu, thuốc men nữa.  
 Tôi ra về mà trong lòng không khỏi ghen tị với họa sĩ, nhưng nghĩ lại thì quanh ghế ngồi của tôi ở phòng làm việc cũng đâu khác gì. 
 Cảm giác thân thuộc ấy khiến tôi cứ tủm tỉm cười (Ha ha).  
 (*) Tác giả của bộ truyện tranh nổi tiếng “Siêu quậy Teppi” Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
"3955683","Nổi loạn hay Bản lĩnh? Chấp nhận sống đời tù túng rồi tự diệt vong, hay dũng cảm đối mặt với thách thức để tìm ra chân trời mới? Đó là những câu hỏi luôn thôi thúc trong lòng khiến chú ốc sên nhỏ ""lạc loài"" quyết tâm từ biệt gia trang ô rô để dấn thân vào cuộc hành trình dài đầy thử thách. Và cuối cùng, người anh hùng của đồng cỏ đã hiểu ra vì sao giống loài của mình lại chậm chạp đến vậy. Trong thế giới thiên nhiên tươi sáng, sống động đang diễn ra ngay trước mắt bạn đọc, ngòi bút tài tình của Luis Sepulveda dường như biến mỗi người chúng ta thành một chú ốc sên nhỏ, hồn nhiên và nhiệt thành, sống hết mình trên hành trình khôn lớn mỗi ngày."
"76175424","Mùa đông một năm trước, người anh trai tên Koichi đã tự sát, để lại một tấm bưu thiếp với câu hỏi: “Mẹ Maria về nhà khi nào?” Naoko, cô em gái đang là sinh viên đại học, vẫn luôn ôm mối hoài nghi về cái chết của anh trai. Cô cùng người bạn thân Makoto của mình đến thăm nhà khách “Mẹ Ngỗng” ở núi Hakuba thuộc tỉnh Nagano, nơi anh mình đã qua đời. Lạ lùng thay, nhà khách lại đón tiếp những vị khách quen thuộc hệt như một năm trước đó. Bí mật nào đang ẩn nấp sau những bài đồng dao Mẹ Ngỗng trong mỗi căn phòng? Quá khứ nào đang được giấu kín trong nhà khách? Một kiệt tác trinh thám về mật mã và phòng kín."
"5914507","Quân Vương – Thuật Cai Trị (Tái Bản 2018) là cuốn sách gối đầu giường của rất nhiều thế hệ chính trị gia và lãnh đạo trên thế giới. Cuốn sách nhỏ của Niccolò Machiavelli đã hội tự những nguyên tắc làm nền móng cho khoa học quản trị nói chung và chính trị học nói riêng. Người ta sẽ luôn đọc Quân vương chừng nào con người vẫn chưa thôi trò chơi nguy hiểm nhưng hấp dẫn có cái tên ""chính trị""."
"205227772","1111 - Nhật Ký Sáu Vạn Dặm Trên Yên Xe Cà Tàng. 
 Trần Đặng Đăng Khoa , sinh năm 1986, xuất phát hành trình từ ngày 1/6/2017 tại cửa khẩu Mộc Bài, bắt đầu chuyến đi kéo dài 1.111 ngày bằng chiếc xe Wave cà tàng tên Memo. Trong suốt hành trình, anh chinh phục 7 châu lục, đi qua 65 quốc gia và vùng lãnh thổ, vượt 8 lần đường xích đạo. Cuốn sách là nhật ký hành trình chi tiết từng ngày nơi mỗi đoạn đường, mỗi thiên nhiên kỳ vĩ, mỗi con người gặp gỡ đều ghi dấu bằng suy nghĩ, cảm xúc và triết lý sống của tác giả. Đây không đơn thuần là ghi chép du lịch mà là hành trình khám phá bản thân. Hành trình đưa người đọc từ sự hào hứng khám phá đến những hoài niệm, những giây phút tự vấn và cuối cùng là sự nhận ra chính mình giữa thế giới rộng lớn mà hạnh phúc chỉ thật sự tồn tại trong từng khoảnh khắc nhỏ. 
 Sách còn bao gồm Phụ lục: Từ ý tưởng đến hiện thực cung cấp tất cả các thông tin cần thiết để độc giả thực hiện một chuyến đi vòng quanh thế giới bằng xe máy. Phụ lục được thực hiện dưới dạng file sách để làm quà tặng cho độc giả. Độc giả quét mã QR trên bìa sách để đọc và tải file. 
 Điều Gì Chờ Đón Người Đọc? 
 • Một bản ghi âm sống động của cuộc đời phiêu lưu: từ băng giá châu Âu đến nắng nóng sa mạc, từ những cộng đồng xa lạ đến câu chuyện tử tế của người dân địa phương. • Hình ảnh chiếc xe Memo tròn trặn trên đường như biểu tượng cho sự kiên định, giản dị và sự tự do bền bỉ. • Những chiêm nghiệm về cô đơn, may mắn, thích nghi và trưởng thành được viết bằng ngôn từ chân thành, có lúc hài hước, có lúc trầm lắng. • Cuốn sách truyền cảm hứng mạnh mẽ cho những người dám đi nhưng cũng là lời nhắc nhẹ nhàng cho những người còn hoài nghi về bản thân. 
 Vài Nét Về Tác Giả & Phong Cách:  
 Trần Đặng Đăng Khoa  là phượt thủ nổi tiếng và là đại sứ thiện nguyện của Operation Smile Việt Nam. Anh không phải phượt thủ giàu có, chẳng đi xe phân khối lớn, mà chọn chiếc xe số nhỏ bé để đi hết hành trình chấn động hơn 3 năm. Dù đơn giản, nhưng chính sự mộc mạc ấy làm nên chất văn đặc biệt trong mỗi câu chuyện của anh. 
 Giọng văn của anh tự nhiên, vô tư, nhưng lại thấm đẫm trải nghiệm sống. Cuốn sách là kết tinh của sự siêng năng ghi chép liên tục suốt 1.111 ngày và tinh thần chấp nhận mọi cảm xúc để biến chúng thành điều có ích. 
 Sách dành cho các độc giả... 
 • Ai từng mơ một lần vượt ra khỏi khuôn khổ vốn có để lang thang khắp thế giới bằng chính đôi chân mình. • Người yêu văn hóa, ngôn ngữ, con người vùng miền qua trải nghiệm cá nhân đậm bản sắc. • Những ai muốn được truyền cảm hứng từ hành trình chân thực để bước ra khỏi vỏ bọc an toàn của bản thân. • Bạn trẻ cầm cuốn sách này như một tinh thần: dám thử, dám đi và dám chia sẻ. 
 Đây không chỉ là cuốn du ký để đọc. Đây là hành trình tự do, là cột mốc của một con người dám kể lại và chia sẻ bằng cả trái tim. Nếu bạn cần một câu chuyện làm bùng lên niềm yêu đời và khát khao vươn đến những vùng đất xa, thì sau khi đọc cuốn sách này, bạn sẽ muốn để để lại dấu chân mình trên bản đồ cuộc đời như Trần Đặng Đăng Khoa đã làm. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng)....."
